PassengerID,Customer_History_ID,Ticket_Booking_Date,Flight_Date,Days_Before_Travel,Traveler_Type,Membership_Status,Origin,Destination,Travel_Class,Peak_Season,Base_Ticket_Price,WiFi_Purchased,WiFi_Price,Lounge_Access_Purchased,Lounge_Price,Meals_Purchased,Meals_Price,Insurance_Purchased,Insurance_Price,Priority_Boarding_Purchased,Priority_Boarding_Price,Carbon_Offset_Purchased,Carbon_Offset_Price,Total_Ancillary_Cost,Final_Ticket_Price
P0060,CH0060,2015-11-17,2016-03-07,111,Business,Platinum,London,Paris,Business,No,422,No,0,Yes,40,Yes,15,No,0,No,0,No,0,55,477
P0060,CH0060,2019-03-03,2019-03-23,20,Business,Platinum,Munich,Vienna,Business,No,333,Yes,30,Yes,50,No,0,No,0,No,0,Yes,3,83,416
P0060,CH0060,2024-07-01,2024-09-12,73,Business,Platinum,Frankfurt,Madrid,Business,No,630,Yes,25,Yes,40,No,0,No,0,Yes,10,No,0,75,705
P0060,CH0060,2016-07-06,2016-10-16,102,Business,Platinum,Rome,London,Business,No,442,No,0,Yes,40,Yes,20,No,0,No,0,No,0,60,502
P0060,CH0060,2015-04-05,2015-05-26,51,Business,Platinum,London,Berlin,Business,No,383,No,0,Yes,25,No,0,No,0,No,0,No,0,25,408
P0060,CH0060,2017-10-15,2018-01-26,103,Business,Platinum,Frankfurt,Madrid,Business,No,523,No,0,Yes,50,No,0,Yes,25,No,0,Yes,5,80,603
P0060,CH0060,2021-10-31,2021-11-22,22,Business,Platinum,Madrid,Barcelona,Business,No,309,Yes,25,No,0,Yes,30,No,0,Yes,5,No,0,60,369
P0060,CH0060,2022-03-26,2022-05-10,45,Business,Platinum,Paris,Rome,Business,No,585,No,0,Yes,30,Yes,15,Yes,15,Yes,20,No,0,80,665
P0060,CH0060,2020-11-09,2021-02-23,106,Business,Platinum,Rome,London,Business,No,547,No,0,Yes,25,No,0,Yes,25,No,0,No,0,50,597
P0060,CH0060,2023-01-20,2023-02-02,13,Business,Platinum,Berlin,Amsterdam,Business,No,459,Yes,25,Yes,30,No,0,No,0,No,0,No,0,55,514
P0060,CH0060,2024-08-10,2024-10-06,57,Business,Platinum,Berlin,Amsterdam,Business,No,385,No,0,Yes,50,Yes,30,Yes,15,No,0,No,0,95,480
P0060,CH0060,2020-07-12,2020-08-08,27,Business,Platinum,Amsterdam,Zurich,Business,Yes,511,Yes,15,Yes,25,Yes,30,No,0,No,0,Yes,15,85,596
P0060,CH0060,2022-10-29,2022-12-17,49,Business,Platinum,London,Paris,Business,Yes,465,No,0,No,0,Yes,30,No,0,No,0,Yes,5,35,500
P0060,CH0060,2021-11-20,2022-02-17,89,Business,Platinum,Amsterdam,Zurich,Business,No,406,Yes,15,Yes,40,No,0,No,0,No,0,Yes,5,60,466
P0060,CH0060,2019-07-31,2019-11-23,115,Business,Platinum,Berlin,Amsterdam,Business,No,528,Yes,25,No,0,Yes,20,No,0,Yes,15,No,0,60,588
P0060,CH0060,2018-02-06,2018-02-15,9,Business,Platinum,Vienna,Prague,Business,No,446,Yes,20,No,0,No,0,Yes,25,Yes,5,No,0,50,496
P0060,CH0060,2017-01-22,2017-02-11,20,Business,Platinum,London,Berlin,Business,No,381,Yes,30,No,0,No,0,No,0,No,0,No,0,30,411
P0060,CH0060,2020-09-02,2020-10-20,48,Business,Platinum,Madrid,Barcelona,Business,No,275,No,0,Yes,25,No,0,Yes,10,Yes,15,No,0,50,325
P0060,CH0060,2018-07-08,2018-09-12,66,Business,Platinum,Amsterdam,Zurich,Business,No,362,Yes,15,No,0,Yes,30,Yes,15,No,0,No,0,60,422
P0060,CH0060,2022-11-11,2023-01-27,77,Business,Platinum,Rome,London,Business,No,428,Yes,25,Yes,25,Yes,15,No,0,Yes,20,No,0,85,513
P0060,CH0060,2015-12-21,2016-02-02,43,Business,Platinum,London,Berlin,Business,No,423,Yes,15,Yes,25,Yes,30,Yes,25,No,0,Yes,10,105,528
P0060,CH0060,2018-03-10,2018-04-11,32,Business,Platinum,Rome,London,Business,No,492,Yes,10,Yes,50,Yes,30,Yes,20,No,0,No,0,110,602
P0060,CH0060,2014-02-24,2014-05-09,74,Business,Platinum,Vienna,Prague,Business,No,438,Yes,10,Yes,30,Yes,15,No,0,No,0,No,0,55,493
P0060,CH0060,2014-02-07,2014-05-03,85,Business,Platinum,London,Berlin,Business,No,452,Yes,25,Yes,40,No,0,No,0,Yes,5,No,0,70,522
P0060,CH0060,2023-12-08,2024-03-11,94,Business,Platinum,Berlin,Amsterdam,Business,No,411,No,0,No,0,Yes,20,Yes,10,No,0,No,0,30,441
P0060,CH0060,2020-03-04,2020-04-27,54,Business,Platinum,Munich,Vienna,Business,No,307,No,0,Yes,30,No,0,No,0,No,0,Yes,15,45,352
P0060,CH0060,2023-04-13,2023-05-19,36,Business,Platinum,Berlin,Amsterdam,Business,No,431,Yes,15,No,0,Yes,20,No,0,No,0,No,0,35,466
P0060,CH0060,2023-12-20,2024-01-12,23,Business,Platinum,Berlin,Amsterdam,Business,No,490,Yes,25,Yes,30,Yes,30,No,0,No,0,No,0,85,575
P0060,CH0060,2018-09-09,2018-12-28,110,Business,Platinum,Amsterdam,Zurich,Business,Yes,519,Yes,15,Yes,30,Yes,20,No,0,No,0,No,0,65,584
P0060,CH0060,2020-06-11,2020-08-16,66,Business,Platinum,Vienna,Prague,Business,Yes,311,Yes,15,No,0,Yes,40,No,0,Yes,5,No,0,60,371
P0060,CH0060,2021-03-20,2021-04-27,38,Business,Platinum,London,Berlin,Business,No,496,Yes,25,Yes,40,Yes,30,No,0,No,0,No,0,95,591
P0060,CH0060,2017-07-02,2017-07-25,23,Business,Platinum,Vienna,Prague,Business,Yes,288,Yes,10,Yes,25,Yes,30,Yes,10,No,0,No,0,75,363
P0060,CH0060,2017-09-16,2017-12-25,100,Business,Platinum,London,Berlin,Business,Yes,485,Yes,25,Yes,30,No,0,No,0,Yes,5,No,0,60,545
P0060,CH0060,2014-01-15,2014-03-08,52,Business,Platinum,Munich,Vienna,Business,No,425,Yes,30,No,0,Yes,20,No,0,No,0,No,0,50,475
P0060,CH0060,2022-08-19,2022-08-24,5,Business,Platinum,Amsterdam,Zurich,Business,Yes,354,Yes,25,No,0,Yes,20,Yes,10,No,0,No,0,55,409
P0060,CH0060,2016-08-04,2016-09-05,32,Business,Platinum,London,Paris,Business,No,319,Yes,20,Yes,30,Yes,15,Yes,10,No,0,No,0,75,394
P0060,CH0060,2015-09-18,2015-11-02,45,Business,Platinum,Madrid,Barcelona,Business,No,265,No,0,Yes,30,Yes,20,No,0,Yes,15,No,0,65,330
P0060,CH0060,2021-06-27,2021-10-12,107,Business,Platinum,Munich,Vienna,Business,No,462,Yes,15,Yes,50,Yes,30,No,0,No,0,No,0,95,557
P0060,CH0060,2023-10-18,2024-01-18,92,Business,Platinum,London,Berlin,Business,No,400,No,0,Yes,40,Yes,20,Yes,25,Yes,10,Yes,10,105,505
P0060,CH0060,2020-07-05,2020-11-01,119,Business,Platinum,London,Paris,Business,No,436,No,0,No,0,No,0,No,0,No,0,No,0,0,436
P0060,CH0060,2016-10-23,2016-12-16,54,Business,Platinum,Frankfurt,Madrid,Business,Yes,422,No,0,No,0,Yes,15,Yes,15,No,0,No,0,30,452
P0060,CH0060,2015-08-28,2015-12-17,111,Business,Platinum,Vienna,Prague,Business,Yes,347,Yes,20,Yes,40,No,0,No,0,No,0,No,0,60,407
P0060,CH0060,2022-03-23,2022-06-08,77,Business,Platinum,Vienna,Prague,Business,Yes,381,No,0,Yes,40,Yes,30,No,0,Yes,20,No,0,90,471
P0060,CH0060,2016-04-28,2016-06-25,58,Business,Platinum,Amsterdam,Zurich,Business,Yes,463,Yes,25,Yes,40,Yes,40,Yes,10,No,0,No,0,115,578
P0060,CH0060,2016-10-01,2016-12-11,71,Business,Platinum,Vienna,Prague,Business,Yes,401,No,0,Yes,30,Yes,30,No,0,No,0,Yes,15,75,476
P0060,CH0060,2016-02-29,2016-05-17,78,Business,Platinum,London,Berlin,Business,No,343,No,0,No,0,Yes,30,Yes,25,Yes,10,Yes,3,68,411
P0060,CH0060,2016-09-07,2016-11-23,77,Business,Platinum,Munich,Vienna,Business,No,453,No,0,Yes,40,Yes,15,No,0,Yes,20,Yes,3,78,531
P0060,CH0060,2022-03-19,2022-06-18,91,Business,Platinum,Frankfurt,Madrid,Business,Yes,576,No,0,Yes,50,Yes,20,No,0,Yes,15,No,0,85,661
P0060,CH0060,2020-05-16,2020-06-10,25,Business,Platinum,Berlin,Amsterdam,Business,Yes,417,No,0,No,0,Yes,15,No,0,No,0,No,0,15,432
P0060,CH0060,2017-11-06,2017-11-19,13,Business,Platinum,Munich,Vienna,Business,No,471,Yes,15,No,0,Yes,15,Yes,10,No,0,No,0,40,511
P0060,CH0060,2024-09-16,2024-11-02,47,Business,Platinum,London,Berlin,Business,No,484,Yes,25,Yes,50,Yes,30,Yes,20,Yes,5,Yes,3,133,617
P0060,CH0060,2021-01-02,2021-03-02,59,Business,Platinum,Amsterdam,Zurich,Business,No,422,No,0,Yes,30,Yes,30,Yes,10,Yes,10,Yes,5,85,507
P0060,CH0060,2018-12-12,2019-02-19,69,Business,Platinum,Amsterdam,Zurich,Business,No,528,No,0,Yes,50,Yes,30,No,0,No,0,No,0,80,608
P0060,CH0060,2023-06-17,2023-08-18,62,Business,Platinum,London,Berlin,Business,Yes,358,No,0,No,0,Yes,40,No,0,No,0,No,0,40,398
P0060,CH0060,2025-03-23,2025-07-17,116,Business,Platinum,Berlin,Amsterdam,Business,Yes,464,No,0,No,0,Yes,15,Yes,20,No,0,No,0,35,499
P0060,CH0060,2023-07-18,2023-08-21,34,Business,Platinum,Madrid,Barcelona,Business,Yes,396,No,0,Yes,25,Yes,15,No,0,Yes,5,Yes,15,60,456
P0060,CH0060,2024-04-23,2024-04-25,2,Business,Platinum,Paris,Rome,Business,No,531,No,0,Yes,40,Yes,15,Yes,15,Yes,5,No,0,75,606
P0060,CH0060,2018-08-05,2018-11-07,94,Business,Platinum,Rome,London,Business,No,524,Yes,25,Yes,50,No,0,No,0,No,0,No,0,75,599
P0060,CH0060,2023-07-26,2023-09-13,49,Business,Platinum,London,Paris,Business,No,400,No,0,Yes,25,Yes,40,Yes,10,Yes,10,Yes,5,90,490
P0060,CH0060,2023-09-12,2023-12-02,81,Business,Platinum,London,Paris,Business,Yes,323,Yes,20,No,0,Yes,40,No,0,No,0,No,0,60,383
P0060,CH0060,2019-09-08,2019-09-25,17,Business,Platinum,London,Berlin,Business,No,395,Yes,30,Yes,30,No,0,No,0,No,0,No,0,60,455
P0060,CH0060,2016-04-19,2016-05-13,24,Business,Platinum,Frankfurt,Madrid,Business,No,576,Yes,10,Yes,50,No,0,No,0,Yes,10,No,0,70,646
P0060,CH0060,2024-04-04,2024-07-27,114,Business,Platinum,Rome,London,Business,Yes,585,No,0,Yes,50,Yes,15,No,0,No,0,No,0,65,650
P0060,CH0060,2014-07-31,2014-09-20,51,Business,Platinum,Madrid,Barcelona,Business,No,396,Yes,15,No,0,Yes,40,No,0,No,0,No,0,55,451
P0060,CH0060,2023-02-15,2023-03-12,25,Business,Platinum,Frankfurt,Madrid,Business,No,588,Yes,10,Yes,25,Yes,30,Yes,25,Yes,20,No,0,110,698
P0060,CH0060,2017-04-03,2017-05-06,33,Business,Platinum,Frankfurt,Madrid,Business,No,490,No,0,No,0,Yes,30,No,0,Yes,20,No,0,50,540
P0060,CH0060,2020-07-28,2020-11-09,104,Business,Platinum,London,Berlin,Business,No,370,Yes,10,Yes,40,No,0,No,0,Yes,10,No,0,60,430
P0060,CH0060,2024-08-08,2024-08-16,8,Business,Platinum,London,Paris,Business,Yes,435,No,0,Yes,40,Yes,20,No,0,Yes,15,No,0,75,510
P0060,CH0060,2019-09-28,2019-12-09,72,Business,Platinum,Vienna,Prague,Business,Yes,328,Yes,15,Yes,25,No,0,No,0,Yes,10,No,0,50,378
P0060,CH0060,2015-09-01,2015-09-09,8,Business,Platinum,Madrid,Barcelona,Business,No,374,Yes,25,Yes,25,Yes,15,No,0,No,0,Yes,5,70,444
P0060,CH0060,2020-02-12,2020-02-13,1,Business,Platinum,Rome,London,Business,No,588,Yes,15,Yes,30,Yes,20,No,0,No,0,No,0,65,653
P0060,CH0060,2022-02-13,2022-03-22,37,Business,Platinum,Paris,Rome,Business,No,394,Yes,15,No,0,No,0,No,0,No,0,No,0,15,409
P0060,CH0060,2015-04-13,2015-08-10,119,Business,Platinum,Berlin,Amsterdam,Business,Yes,509,No,0,Yes,50,Yes,40,No,0,Yes,10,No,0,100,609
P0060,CH0060,2019-02-18,2019-05-16,87,Business,Platinum,Madrid,Barcelona,Business,No,345,Yes,30,Yes,50,No,0,No,0,Yes,10,No,0,90,435
P0060,CH0060,2023-12-13,2024-02-20,69,Business,Platinum,Vienna,Prague,Business,No,306,No,0,No,0,Yes,15,No,0,No,0,No,0,15,321
P0060,CH0060,2017-10-04,2017-12-25,82,Business,Platinum,Amsterdam,Zurich,Business,Yes,411,Yes,15,No,0,Yes,20,No,0,No,0,No,0,35,446
P0060,CH0060,2021-12-17,2022-02-09,54,Business,Platinum,Amsterdam,Zurich,Business,No,502,Yes,25,Yes,25,Yes,20,No,0,Yes,20,No,0,90,592
P0060,CH0060,2024-08-17,2024-11-16,91,Business,Platinum,London,Berlin,Business,No,370,No,0,No,0,Yes,40,No,0,No,0,No,0,40,410
P0060,CH0060,2023-12-24,2024-03-09,76,Business,Platinum,London,Paris,Business,No,324,No,0,No,0,Yes,15,Yes,25,No,0,Yes,15,55,379
P0060,CH0060,2014-01-12,2014-02-16,35,Business,Platinum,Vienna,Prague,Business,No,420,No,0,No,0,No,0,Yes,15,Yes,10,No,0,25,445
P0060,CH0060,2025-05-13,2025-09-08,118,Business,Platinum,Amsterdam,Zurich,Business,No,400,Yes,10,No,0,No,0,No,0,No,0,No,0,10,410
P0060,CH0060,2018-04-21,2018-07-28,98,Business,Platinum,Berlin,Amsterdam,Business,Yes,526,Yes,10,No,0,No,0,Yes,25,No,0,No,0,35,561
P0060,CH0060,2025-01-27,2025-03-04,36,Business,Platinum,Rome,London,Business,No,526,No,0,No,0,No,0,Yes,20,No,0,No,0,20,546
P0060,CH0060,2016-12-04,2017-03-28,114,Business,Platinum,Paris,Rome,Business,No,416,No,0,No,0,No,0,No,0,No,0,No,0,0,416
P0060,CH0060,2021-03-13,2021-06-15,94,Business,Platinum,London,Paris,Business,Yes,441,Yes,25,No,0,No,0,No,0,Yes,20,No,0,45,486
P0060,CH0060,2022-06-22,2022-08-19,58,Business,Platinum,London,Berlin,Business,Yes,333,Yes,15,Yes,50,Yes,15,Yes,25,No,0,No,0,105,438
P0060,CH0060,2021-07-09,2021-07-27,18,Business,Platinum,Vienna,Prague,Business,Yes,314,Yes,20,No,0,No,0,No,0,Yes,15,Yes,15,50,364
P0060,CH0060,2017-02-09,2017-04-01,51,Business,Platinum,Frankfurt,Madrid,Business,No,609,Yes,25,No,0,No,0,No,0,No,0,No,0,25,634
P0060,CH0060,2019-04-22,2019-07-17,86,Business,Platinum,Frankfurt,Madrid,Business,Yes,435,No,0,No,0,Yes,40,No,0,No,0,No,0,40,475
P0060,CH0060,2019-11-01,2019-11-11,10,Business,Platinum,London,Berlin,Business,No,430,No,0,Yes,50,Yes,15,No,0,Yes,15,No,0,80,510
P0060,CH0060,2024-09-18,2024-09-23,5,Business,Platinum,Vienna,Prague,Business,No,337,Yes,25,No,0,Yes,30,No,0,No,0,No,0,55,392
P0060,CH0060,2017-04-15,2017-05-06,21,Business,Platinum,Amsterdam,Zurich,Business,No,527,Yes,15,No,0,Yes,15,No,0,No,0,No,0,30,557
P0060,CH0060,2015-05-01,2015-05-08,7,Business,Platinum,Rome,London,Business,No,558,No,0,No,0,No,0,Yes,25,No,0,No,0,25,583
P0060,CH0060,2023-01-03,2023-02-05,33,Business,Platinum,Paris,Rome,Business,No,512,No,0,Yes,25,No,0,No,0,Yes,20,No,0,45,557
P0060,CH0060,2023-10-28,2024-01-25,89,Business,Platinum,Vienna,Prague,Business,No,288,No,0,Yes,30,Yes,15,No,0,Yes,15,No,0,60,348
P0060,CH0060,2017-05-29,2017-09-02,96,Business,Platinum,Berlin,Amsterdam,Business,No,488,No,0,Yes,25,Yes,40,No,0,No,0,No,0,65,553
P0060,CH0060,2018-08-04,2018-11-26,114,Business,Platinum,Madrid,Barcelona,Business,No,267,No,0,Yes,30,No,0,No,0,No,0,No,0,30,297
P0061,CH0061,2022-02-15,2022-06-04,109,Leisure,No Status,London,Berlin,Economy,Yes,76,Yes,15,No,0,Yes,15,No,0,No,0,No,0,30,106
P0061,CH0061,2021-07-31,2021-09-03,34,Leisure,No Status,London,Paris,Economy,No,81,Yes,25,No,0,Yes,40,No,0,Yes,15,No,0,80,161
P0061,CH0061,2019-09-27,2019-11-08,42,Leisure,No Status,Frankfurt,Madrid,Economy,No,143,No,0,No,0,No,0,No,0,No,0,No,0,0,143
P0061,CH0061,2023-06-17,2023-07-08,21,Leisure,No Status,Munich,Vienna,Economy,Yes,90,No,0,No,0,Yes,30,Yes,25,No,0,No,0,55,145
P0061,CH0061,2016-04-28,2016-05-10,12,Leisure,No Status,Madrid,Barcelona,Economy,No,96,Yes,20,No,0,Yes,40,No,0,No,0,No,0,60,156
P0061,CH0061,2014-09-10,2015-01-05,117,Leisure,No Status,Madrid,Barcelona,Economy,No,81,Yes,20,No,0,Yes,15,Yes,10,Yes,20,No,0,65,146
P0061,CH0061,2021-11-25,2021-11-26,1,Leisure,No Status,Paris,Rome,Economy,No,150,No,0,No,0,Yes,20,No,0,Yes,15,No,0,35,185
P0061,CH0061,2014-01-17,2014-02-21,35,Leisure,No Status,Frankfurt,Madrid,Economy,No,170,No,0,No,0,Yes,30,No,0,No,0,No,0,30,200
P0061,CH0061,2022-02-14,2022-05-11,86,Leisure,No Status,Berlin,Amsterdam,Economy,No,136,Yes,15,No,0,Yes,15,No,0,No,0,No,0,30,166
P0061,CH0061,2021-04-04,2021-07-01,88,Leisure,No Status,Paris,Rome,Economy,Yes,140,No,0,No,0,Yes,40,No,0,No,0,No,0,40,180
P0061,CH0061,2020-04-16,2020-04-23,7,Leisure,No Status,London,Berlin,Economy,No,138,Yes,15,No,0,No,0,No,0,Yes,15,No,0,30,168
P0061,CH0061,2020-08-18,2020-11-15,89,Leisure,No Status,Berlin,Amsterdam,Economy,No,80,Yes,20,No,0,No,0,Yes,15,Yes,20,No,0,55,135
P0061,CH0061,2025-03-23,2025-07-01,100,Leisure,No Status,Paris,Rome,Economy,Yes,141,Yes,25,No,0,Yes,20,No,0,No,0,No,0,45,186
P0061,CH0061,2020-04-15,2020-04-17,2,Leisure,No Status,Paris,Rome,Economy,No,90,Yes,10,No,0,Yes,40,No,0,No,0,No,0,50,140
P0061,CH0061,2021-05-19,2021-07-15,57,Leisure,No Status,Amsterdam,Zurich,Economy,Yes,125,No,0,No,0,No,0,Yes,10,Yes,20,No,0,30,155
P0061,CH0061,2016-09-10,2016-10-14,34,Leisure,No Status,Frankfurt,Madrid,Economy,No,167,No,0,No,0,No,0,No,0,No,0,No,0,0,167
P0061,CH0061,2015-11-07,2015-12-04,27,Leisure,No Status,Paris,Rome,Economy,Yes,165,Yes,20,No,0,Yes,15,No,0,No,0,No,0,35,200
P0061,CH0061,2024-01-24,2024-03-11,47,Leisure,No Status,Paris,Rome,Economy,No,160,Yes,30,No,0,No,0,Yes,25,No,0,No,0,55,215
P0061,CH0061,2021-08-02,2021-08-22,20,Leisure,No Status,Munich,Vienna,Economy,Yes,130,No,0,No,0,No,0,No,0,No,0,No,0,0,130
P0061,CH0061,2014-09-22,2014-11-07,46,Leisure,No Status,Berlin,Amsterdam,Economy,No,107,Yes,15,No,0,No,0,No,0,No,0,Yes,3,18,125
P0062,CH0062,2014-09-19,2014-10-14,25,Leisure,No Status,London,Paris,Economy,No,75,No,0,No,0,No,0,Yes,25,Yes,5,No,0,30,105
P0062,CH0062,2019-08-11,2019-10-08,58,Leisure,No Status,Paris,Rome,Economy,No,117,No,0,No,0,Yes,15,Yes,15,No,0,Yes,3,33,150
P0062,CH0062,2019-06-29,2019-09-25,88,Leisure,No Status,Munich,Vienna,Economy,No,120,Yes,10,No,0,No,0,No,0,No,0,No,0,10,130
P0062,CH0062,2023-01-31,2023-03-08,36,Leisure,No Status,London,Berlin,Economy,No,138,Yes,15,No,0,No,0,No,0,Yes,15,No,0,30,168
P0062,CH0062,2015-05-31,2015-06-21,21,Leisure,No Status,Frankfurt,Madrid,Economy,Yes,165,No,0,No,0,Yes,30,No,0,No,0,Yes,15,45,210
P0062,CH0062,2014-02-03,2014-03-04,29,Leisure,No Status,Munich,Vienna,Economy,No,126,Yes,25,No,0,No,0,Yes,10,No,0,No,0,35,161
P0062,CH0062,2017-07-09,2017-10-10,93,Leisure,No Status,London,Berlin,Economy,No,149,Yes,20,No,0,Yes,40,No,0,Yes,5,No,0,65,214
P0062,CH0062,2014-09-04,2014-09-27,23,Leisure,No Status,Vienna,Prague,Economy,No,91,Yes,10,No,0,No,0,Yes,20,Yes,10,No,0,40,131
P0062,CH0062,2014-09-27,2014-10-02,5,Leisure,No Status,Rome,London,Economy,No,94,Yes,30,No,0,Yes,15,No,0,Yes,5,No,0,50,144
P0062,CH0062,2024-02-01,2024-05-28,117,Leisure,No Status,London,Paris,Economy,No,73,Yes,15,No,0,Yes,40,No,0,No,0,Yes,3,58,131
P0062,CH0062,2018-03-14,2018-07-03,111,Leisure,No Status,Paris,Rome,Economy,Yes,168,No,0,No,0,No,0,No,0,No,0,No,0,0,168
P0062,CH0062,2022-06-24,2022-10-14,112,Leisure,No Status,London,Paris,Economy,No,99,Yes,15,No,0,Yes,30,No,0,Yes,10,No,0,55,154
P0062,CH0062,2015-09-06,2015-10-01,25,Leisure,No Status,Madrid,Barcelona,Economy,No,76,Yes,25,No,0,No,0,Yes,20,Yes,10,No,0,55,131
P0062,CH0062,2024-10-21,2024-11-14,24,Leisure,No Status,Madrid,Barcelona,Economy,No,64,Yes,25,No,0,No,0,Yes,25,No,0,No,0,50,114
P0062,CH0062,2017-04-08,2017-06-28,81,Leisure,No Status,Paris,Rome,Economy,Yes,116,Yes,15,No,0,No,0,No,0,Yes,20,No,0,35,151
P0062,CH0062,2014-06-24,2014-08-14,51,Leisure,No Status,London,Berlin,Economy,Yes,122,No,0,No,0,No,0,Yes,25,No,0,No,0,25,147
P0062,CH0062,2025-08-28,2025-12-24,118,Leisure,No Status,Frankfurt,Madrid,Economy,Yes,180,No,0,No,0,No,0,No,0,Yes,15,No,0,15,195
P0062,CH0062,2021-06-18,2021-07-10,22,Leisure,No Status,Berlin,Amsterdam,Economy,Yes,118,No,0,No,0,Yes,40,Yes,20,No,0,No,0,60,178
P0062,CH0062,2019-10-13,2020-02-01,111,Leisure,No Status,Amsterdam,Zurich,Economy,No,87,No,0,No,0,Yes,30,No,0,No,0,No,0,30,117
P0062,CH0062,2014-07-15,2014-07-20,5,Leisure,No Status,Amsterdam,Zurich,Economy,Yes,150,Yes,10,No,0,No,0,Yes,25,Yes,15,No,0,50,200
P0063,CH0063,2015-12-27,2016-01-17,21,Leisure,No Status,London,Paris,Economy,No,73,No,0,No,0,No,0,No,0,Yes,5,No,0,5,78
P0063,CH0063,2022-07-03,2022-09-22,81,Leisure,No Status,Madrid,Barcelona,Economy,No,62,Yes,20,No,0,Yes,40,Yes,10,Yes,5,No,0,75,137
P0063,CH0063,2017-07-01,2017-10-25,116,Leisure,No Status,Munich,Vienna,Economy,No,128,No,0,No,0,No,0,Yes,25,No,0,No,0,25,153
P0063,CH0063,2014-03-17,2014-05-10,54,Leisure,No Status,Frankfurt,Madrid,Economy,No,134,No,0,No,0,Yes,15,No,0,Yes,5,No,0,20,154
P0063,CH0063,2014-02-25,2014-03-18,21,Leisure,No Status,London,Berlin,Economy,No,128,No,0,No,0,Yes,15,No,0,No,0,No,0,15,143
P0063,CH0063,2024-09-12,2024-10-11,29,Leisure,No Status,London,Berlin,Economy,No,131,Yes,25,No,0,No,0,No,0,Yes,15,No,0,40,171
P0063,CH0063,2014-12-07,2015-01-23,47,Leisure,No Status,Frankfurt,Madrid,Economy,No,168,No,0,No,0,Yes,30,No,0,No,0,No,0,30,198
P0063,CH0063,2019-03-19,2019-05-05,47,Leisure,No Status,London,Paris,Economy,No,74,No,0,No,0,Yes,15,No,0,Yes,5,No,0,20,94
P0063,CH0063,2022-02-22,2022-05-08,75,Leisure,No Status,London,Berlin,Economy,No,143,No,0,No,0,Yes,15,No,0,No,0,No,0,15,158
P0063,CH0063,2021-11-23,2022-02-10,79,Leisure,No Status,Berlin,Amsterdam,Economy,No,147,No,0,No,0,Yes,15,No,0,Yes,15,Yes,15,45,192
P0063,CH0063,2014-04-23,2014-06-20,58,Leisure,No Status,Munich,Vienna,Economy,Yes,88,Yes,25,No,0,No,0,No,0,No,0,Yes,3,28,116
P0063,CH0063,2014-05-02,2014-06-15,44,Leisure,No Status,Rome,London,Economy,Yes,124,Yes,10,No,0,Yes,40,No,0,No,0,No,0,50,174
P0063,CH0063,2015-09-24,2015-12-26,93,Leisure,No Status,Madrid,Barcelona,Economy,Yes,63,No,0,No,0,Yes,15,No,0,Yes,10,No,0,25,88
P0063,CH0063,2016-06-13,2016-10-09,118,Leisure,No Status,Rome,London,Economy,No,110,No,0,No,0,Yes,30,No,0,No,0,No,0,30,140
P0063,CH0063,2022-04-21,2022-05-12,21,Leisure,No Status,Rome,London,Economy,No,128,Yes,30,No,0,No,0,No,0,No,0,Yes,15,45,173
P0063,CH0063,2019-05-27,2019-08-04,69,Leisure,No Status,Rome,London,Economy,Yes,159,No,0,No,0,No,0,No,0,Yes,10,No,0,10,169
P0063,CH0063,2015-09-26,2015-10-12,16,Leisure,No Status,Rome,London,Economy,No,110,Yes,20,No,0,Yes,40,No,0,No,0,Yes,15,75,185
P0063,CH0063,2020-08-01,2020-08-09,8,Leisure,No Status,Vienna,Prague,Economy,Yes,99,Yes,25,No,0,Yes,30,Yes,25,No,0,No,0,80,179
P0063,CH0063,2014-08-05,2014-09-05,31,Leisure,No Status,Berlin,Amsterdam,Economy,No,103,No,0,No,0,Yes,15,No,0,Yes,10,No,0,25,128
P0063,CH0063,2024-09-23,2024-11-28,66,Leisure,No Status,Vienna,Prague,Economy,No,86,No,0,No,0,No,0,Yes,25,Yes,15,No,0,40,126
P0064,CH0064,2021-08-13,2021-09-17,35,Leisure,No Status,Frankfurt,Madrid,Economy,No,111,Yes,25,No,0,Yes,20,No,0,No,0,No,0,45,156
P0064,CH0064,2021-04-08,2021-07-16,99,Leisure,No Status,Frankfurt,Madrid,Economy,Yes,109,Yes,15,No,0,Yes,30,No,0,No,0,No,0,45,154
P0064,CH0064,2014-12-24,2015-02-19,57,Leisure,No Status,Rome,London,Economy,No,134,No,0,No,0,No,0,No,0,Yes,15,No,0,15,149
P0064,CH0064,2020-11-24,2021-01-27,64,Leisure,No Status,Rome,London,Economy,No,124,No,0,No,0,No,0,No,0,No,0,Yes,3,3,127
P0064,CH0064,2017-08-02,2017-10-14,73,Leisure,No Status,Vienna,Prague,Economy,No,69,No,0,No,0,Yes,20,No,0,No,0,No,0,20,89
P0064,CH0064,2024-09-24,2024-10-24,30,Leisure,No Status,Amsterdam,Zurich,Economy,No,84,Yes,20,No,0,Yes,40,No,0,No,0,No,0,60,144
P0064,CH0064,2018-08-10,2018-11-26,108,Leisure,No Status,Amsterdam,Zurich,Economy,No,95,Yes,10,No,0,Yes,30,Yes,10,No,0,No,0,50,145
P0064,CH0064,2022-12-13,2023-04-03,111,Leisure,No Status,Frankfurt,Madrid,Economy,No,170,Yes,10,No,0,Yes,40,No,0,Yes,15,No,0,65,235
